yearmo,SENT,SENT_ORTH,pdnd,ripo,nipo,cefd,s,indpro,consdur,consnon,consserv,recess,employ,cpi
199507,-0.198858798,-0.095898554,-10.23124599,22.3,50,13.52000046,0.109999999,71.44589996,631,1182.900024,3156.300049,0,117377,152.6000061
199508,-0.086034872,-0.06883648,-11.4433012,27.6,53,12.59000015,0.109999999,72.37999725,645.2999878,1178.599976,3181.399902,0,117639,152.8999939
199509,-0.034562424,-0.00496124,-10.6686182,18.9,35,11.96000004,0.109999999,72.66010284,651.2999878,1189.5,3179.600098,0,117880,153.1000061
199510,-0.005313753,0.086300284,-8.55286026,11.1,62,11.97000027,0.119999997,72.5428009,638.0999756,1181.5,3194.300049,0,118029,153.5
199511,0.072904214,0.138726607,-8.266292572,28.6,84,11.51000023,0.119999997,72.71779633,650.5999756,1191.5,3213.399902,0,118168,153.6999969
199512,0.120583065,0.196746796,-7.984171867,19.3,77,11.59000015,0.119999997,72.96720123,668,1201.900024,3227.5,0,118325,153.8999939
199601,0.179906622,0.32547611,-6.98421669,22.5,29,9.590000153,0.119999997,72.58660126,645.7999878,1200.099976,3239.800049,0,118318,154.6999969
199602,0.185110614,0.337154388,-9.540950775,19.8,65,10.86999989,0.129999995,73.63890076,663.2000122,1209.300049,3260.300049,0,118734,155
199603,0.254240423,0.367351294,-9.380081177,17.7,73,11.44999981,0.129999995,73.52020264,670.4000244,1224.099976,3278.800049,0,118990,155.5
199604,0.171376288,0.299700916,-14.69401073,27.9,67,11.53999996,0.150000006,74.2664032,679.5,1237.5,3290.899902,0,119156,156.1000061
199605,0.226150349,0.299168944,-15.99619293,28.8,94,12.68000031,0.159999996,74.8144989,680.0999756,1238,3305.699951,0,119489,156.3999939
199606,0.443002939,0.5361287,-13.34281731,14.7,87,12.15999985,0.170000002,75.37789917,669.4000244,1243.099976,3317.300049,0,119770,156.6999969
199607,0.53929013,0.635766625,-8.913236618,11,66,13.02999973,0.170000002,75.37539673,672.9000244,1244.300049,3334.699951,0,120016,157
199608,0.686420918,0.847788692,-11.65863228,8.9,58,11.71000004,0.170000002,75.75679779,681.7000122,1246.199951,3347.100098,0,120201,157.1999969
199609,0.689519048,0.815687597,-13.39736557,20.6,59,11.85000038,0.170000002,76.23040009,683.5999756,1249,3364,0,120402,157.6999969
199610,0.685681343,0.855361462,-10.14422894,11.5,106,11.89999962,0.180000007,76.21929932,688.7999878,1263.199951,3376.399902,0,120663,158.1999969
199611,0.680821538,0.839628637,-9.684418678,12.2,81,12.82999992,0.189999998,76.89409637,692.2000122,1266.5,3392.5,0,120949,158.6999969
199612,0.750249028,0.844969869,-10.34709454,12.1,60,11.06000042,0.200000003,77.37310028,687.7999878,1275.199951,3415.600098,0,121145,159.1000061
199701,0.752178967,0.798951387,-10.72709465,12.7,35,10.90999985,0.209999993,77.51380157,703.2999878,1272.099976,3435.699951,0,121363,159.3999939
199702,0.817324162,0.835198045,-6.433290958,12.3,62,10.76000023,0.200000003,78.42459869,702,1283.099976,3448.899902,0,121675,159.6999969
199703,0.785951972,0.803069234,-5.755880356,10,39,10.18999958,0.200000003,78.9265976,711.5,1287.800049,3454.899902,0,121989,159.8000031
199704,0.947614729,0.940467536,1.30619514,7.8,33,9.140000343,0.189999998,78.99240112,697.5,1278.599976,3483.300049,0,122284,159.8999939
199705,0.805671453,0.839420021,-2.906301737,16.9,43,11.71000004,0.180000007,79.44110107,690.2000122,1273,3497,0,122551,159.8999939
199706,0.720814466,0.826923728,-2.275722265,14.8,63,10.90999985,0.170000002,79.80480194,702.0999756,1281.599976,3510.600098,0,122816,160.1999969
199707,0.517040908,0.538342237,-4.78527689,18,55,11.80000019,0.159999996,80.48000336,715.7000122,1291.099976,3542,0,123112,160.3999939
199708,0.641084731,0.621578097,-9.365842819,15.9,48,9.930000305,0.159999996,81.28620148,732.5999756,1297.699951,3556.699951,0,123092,160.8000031
199709,0.778998435,0.811028063,-11.49703789,23.9,54,7.940000057,0.159999996,82.03800201,720,1303.199951,3578.5,0,123577,161.1999969
199710,0.582025528,0.50217253,-9.784766197,20.3,65,8.800000191,0.150000006,82.76570129,724.7000122,1303.900024,3609.100098,0,123923,161.5
199711,0.627433002,0.595483601,-5.726922035,6.9,80,6.849999905,0.150000006,83.43209839,740.7999878,1312.699951,3607.600098,0,124230,161.6999969
199712,0.671381354,0.710497975,-4.069683552,6,35,5.269999981,0.140000001,83.7826004,746.0999756,1306.800049,3639.199951,0,124551,161.8000031
199801,0.634119034,0.622045815,-4.017071724,11.1,21,5.619999886,0.129999995,84.16560364,733,1309.400024,3647.399902,0,124813,162
199802,0.447963506,0.463673085,-6.503381252,15.6,51,6.5,0.129999995,84.30480194,739.4000244,1306.5,3677.899902,0,125018,162
199803,0.387793809,0.398321152,-7.809289932,18.5,41,7.360000134,0.140000001,84.34159851,740.7000122,1304.099976,3705.5,0,125164,162
199804,0.082145907,0.128710195,-4.296980858,22.7,42,9.329999924,0.140000001,84.626297,758.0999756,1313.599976,3716.399902,0,125445,162.1999969
199805,0.206441164,0.241712406,-0.739257693,12.1,51,8.630000114,0.140000001,85.18389893,778.2999878,1317.699951,3741.899902,0,125846,162.6000061
199806,0.163407966,0.136112899,-3.197110891,9.3,61,9.210000038,0.150000006,84.68090057,771.2999878,1328.400024,3771.899902,0,126077,162.8000031
199807,0.32123217,0.367500633,-2.00959897,16.8,50,7.460000038,0.150000006,84.34480286,769.4000244,1334.099976,3786.399902,0,126209,163.1999969
199808,0.386210203,0.414102942,5.723139286,14.2,20,8.130000114,0.140000001,86.08460236,784.9000244,1333.199951,3806.899902,0,126547,163.3999939
199809,0.328700572,0.365479171,1.490779161,163.2,7,9.409999847,0.140000001,85.99449921,800.9000244,1337.199951,3827.600098,0,126745,163.5
199810,0.223792285,0.326739222,3.325348616,22.8,6,9.369999886,0.129999995,86.59670258,819.4000244,1344.800049,3834.5,0,126950,163.8999939
199811,0.033160862,0.107558854,1.963293433,90.6,19,8.960000038,0.119999997,86.51139832,817.9000244,1354,3843.5,0,127225,164.1000061
199812,-0.183765978,-0.138931587,-4.421605587,79.4,23,12.14000034,0.119999997,86.8608017,838.2000122,1366.599976,3865.699951,0,127598,164.3999939
199901,-0.155641168,-0.044507507,-11.41057014,121.4,26,11.64000034,0.119999997,87.22769928,808.4000244,1380,3885.5,0,127704,164.6999969
199902,-0.030435957,0.074595883,-8.4584198,57.4,36,10.18000031,0.119999997,87.72660065,824.0999756,1384.800049,3890.300049,0,128118,164.6999969
199903,-0.064818144,0.067837246,-12.8957901,95,22,11.28999996,0.109999999,87.92030334,827.4000244,1390.099976,3915.600098,0,128233,164.8000031
199904,-0.161115542,-0.110085435,3.348824263,75.2,37,11.43000031,0.100000001,88.11530304,841.2999878,1414.300049,3943.899902,0,128595,165.8999939
199905,-0.185009643,-0.199612305,2.055739164,53,55,9.789999962,0.100000001,88.65540314,855.4000244,1420.800049,3956,0,128810,166
199906,-0.057016946,-0.046939235,1.203889132,37.1,60,8.25,0.100000001,88.59580231,867.7000122,1419.699951,3972.800049,0,129088,166
199907,-0.13784419,-0.138018474,0.848782003,61.7,64,9.590000153,0.100000001,89.12349701,865.2000122,1421.800049,4000.5,0,129423,166.6999969
199908,-0.324587017,-0.250431806,0.35220018,40.9,40,9.510000229,0.100000001,89.51159668,871.9000244,1439.300049,4020.699951,0,129569,167.1000061
199909,-0.081490986,-0.085809477,-4.01108551,77.8,43,8.399999619,0.109999999,89.13610077,876.4000244,1459.099976,4051,0,129781,167.8000031
199910,-0.167531461,-0.235141486,-4.578865051,73.5,62,10.43000031,0.109999999,90.28420258,868,1462.199951,4081.199951,0,130179,168.1000061
199911,0.017066676,-0.058069367,-13.27786636,101.8,58,10.90999985,0.129999995,90.76309967,871.2000122,1467.800049,4109.700195,0,130467,168.3999939
199912,0.307177722,0.143215954,-26.96886063,115.3,41,11.21000004,0.140000001,91.49259949,889.7999878,1518,4133.200195,0,130781,168.8000031
200001,0.721987009,0.601707757,-29.60067558,92.3,15,9.449999809,0.150000006,91.42510223,908.5999756,1463.699951,4170.600098,0,131009,169.3000031
200002,0.648582816,0.454624176,-49.17575455,113.2,60,12.06999969,0.159999996,91.73570251,930.7000122,1485.400024,4209.100098,0,131120,170
200003,1.030267239,0.865044296,-46.72149277,85.7,60,10.21000004,0.170000002,92.09329987,923.2999878,1527.5,4235.700195,0,131604,171
200004,0.543129206,0.391472012,-34.96329117,30.5,37,13.64000034,0.180000007,92.68379974,900.5999756,1528.199951,4250.200195,0,131883,170.8999939
200005,0.825342834,0.707508147,-26.63529015,32.8,23,10.11999989,0.180000007,92.93759918,907,1532,4270.700195,0,132106,171.1999969
200006,1.048318863,0.918095529,-39.10977173,44.6,36,7.340000153,0.180000007,93.00759888,898.2000122,1545.099976,4303.600098,0,132060,172.1999969
200007,1.3171525,1.249924183,-34.71055984,58.4,46,3.940000057,0.170000002,92.84580231,897.2999878,1547.800049,4323.399902,0,132228,172.6999969
200008,1.290290475,1.189097047,-42.33217621,30.3,65,5.659999847,0.180000007,92.59719849,906.4000244,1548.800049,4347.600098,0,132231,172.6999969
200009,1.322311163,1.205438256,-38.91707611,41.4,25,6.789999962,0.170000002,92.96530151,931.2999878,1575.800049,4381.5,0,132357,173.6000061
200010,1.340239525,1.355519176,-34.70925522,18.7,26,6.489999771,0.170000002,92.64179993,920.5999756,1572.599976,4400.600098,0,132352,173.8999939
200011,1.775767207,1.856914759,-17.96385956,15.8,22,2.49000001,0.150000006,92.66179657,913.4000244,1572.5,4424,0,132553,174.1999969
200012,1.997098207,2.123985529,-14.48273563,25.4,9,6.170000076,0.140000001,92.34590149,913.5,1587.699951,4451,0,132718,174.6000061
200101,2.210217237,2.280171394,-20.93157005,18.6,10,2.140000105,0.129999995,91.89029694,916.5,1582.099976,4488.899902,0,132699,175.6000061
200102,2.86481595,3.019231796,-6.007423401,5.7,10,0.550000012,0.109999999,91.29149628,938.9000244,1574.900024,4488,0,132786,176
200103,2.629128456,2.702970266,0.21522367,5.7,15,2.880000114,0.100000001,91.05259705,925.0999756,1560.300049,4511.299805,1,132751,176.1000061
200104,2.25136137,2.107372761,-2.929201841,11.3,4,1.75,0.090000004,90.72930145,908.2999878,1582.099976,4513.799805,1,132455,176.3999939
200105,2.100433826,2.00240159,-3.112576723,25.4,12,-0.200000003,0.079999998,90.25769806,916,1603,4533.799805,1,132411,177.3000031
200106,2.441563129,2.396759748,-6.237967491,10.1,16,0.400000006,0.090000004,89.7677002,934.0999756,1586.800049,4548.799805,1,132296,177.6999969
200107,2.27523756,2.178689957,-1.08616972,14.4,15,0.589999974,0.090000004,89.22599792,925,1592,4565.299805,1,132173,177.3999939
200108,2.394543886,2.277154207,3.953341484,8.1,5,-0.49000001,0.079999998,89.13259888,942.5,1590.199951,4589,1,132024,177.3999939
200109,2.254507065,2.295217991,12.17561626,,6,-0.870000005,0.079999998,88.66790009,904.0999756,1591.900024,4511,1,131765,178.1000061
200110,2.024689913,1.814222813,5.669414043,14.8,10,-0.25,0.079999998,88.39260101,1035.099976,1592,4585.799805,1,131452,177.6000061
200111,1.307340503,1.11572206,-0.289347261,15.3,16,1.970000029,0.079999998,87.87740326,997,1580.599976,4604.799805,1,131141,177.5
200112,1.021440387,0.946961641,-1.964241982,17.3,13,3.579999924,0.090000004,87.83439636,955.5999756,1573.099976,4638.100098,0,130984,177.3999939
200201,1.270428419,1.496793866,0.71035552,7.8,6,1.00999999,0.090000004,88.46649933,970.7000122,1578.599976,4635.299805,0,130853,177.6999969
200202,0.618725061,0.763198316,6.920353889,19.8,9,1.179999948,0.090000004,88.4661026,983.2000122,1584.5,4657.5,0,130732,178
200203,0.297426552,0.451484889,2.519382477,7.2,15,0.170000002,0.100000001,89.12280273,974.9000244,1593.800049,4674.700195,0,130720,178.5
200204,0.409067839,0.468093485,13.12986088,8.8,14,-0.090000004,0.100000001,89.55319977,1001.5,1607.300049,4703.600098,0,130616,179.3000031
200205,0.333765537,0.37255314,14.96899128,8.9,18,1.629999995,0.100000001,89.93399811,962.7000122,1602.599976,4723.700195,0,130632,179.5
200206,0.384490073,0.320625484,14.72397518,6.2,17,1.059999943,0.100000001,90.67690277,968,1618.699951,4735.799805,0,130682,179.6000061
200207,-0.014846677,-0.115078382,17.8852787,2.9,12,3.400000095,0.100000001,90.64550018,1001.599976,1617.5,4768.200195,0,130585,180
200208,-0.106246002,-0.166168258,17.71575356,,7,0.790000021,0.090000004,90.54750061,1019.700012,1616.300049,4776.600098,0,130587,180.5
200209,-0.569779992,-0.6897102,18.01834106,,9,3.880000114,0.090000004,90.63809967,983.9000244,1616.400024,4791.299805,0,130498,180.8000031
200210,-0.411691576,-0.60105741,14.87755489,1.9,20,4.260000229,0.090000004,90.40409851,969.9000244,1634.800049,4830.399902,0,130621,181.1999969
200211,-0.21863234,-0.383777708,8.598127365,6.7,23,3.779999971,0.090000004,90.89849854,978.5,1645,4840.299805,0,130617,181.5
200212,-0.300053,-0.37389493,11.92700577,14.6,10,6.090000153,0.079999998,90.38899994,1009.900024,1645.800049,4864.299805,0,130469,181.8000031
200301,-0.305782497,-0.382542282,10.4078064,,1,4.210000038,0.079999998,91.13549805,982.5999756,1667.099976,4891.600098,0,130580,182.6000061
200302,-0.481239676,-0.454778492,9.553668022,-3.3,6,4.550000191,0.07,91.25019836,956.4000244,1687,4905.299805,0,130443,183.6000061
200303,-0.348188221,-0.354127854,9.39805603,,4,4.090000153,0.07,91.00589752,984.5999756,1694.300049,4932.600098,0,130232,183.8999939
200304,-0.656042397,-0.710446179,6.486699581,,3,3.910000086,0.07,90.42810059,1003.900024,1676.199951,4954.399902,0,130176,183.1999969
200305,-0.666281283,-0.625229776,1.354908228,31.4,5,1.889999986,0.059999999,90.40730286,1005.700012,1653,4991.700195,0,130196,182.8999939
200306,-0.58705312,-0.499834985,0.240067929,25.6,10,-0.039999999,0.059999999,90.52179718,1013.900024,1681,5004.600098,0,130192,183.1000061
200307,-0.789554119,-0.753977597,-2.794706583,22.5,16,2.039999962,0.059999999,90.98960114,1024.900024,1696.800049,5035.299805,0,130184,183.6999969
200308,-0.896371186,-0.914078534,-4.679522038,17.9,11,4.440000057,0.07,90.78579712,1059.300049,1733.099976,5059.700195,0,130153,184.5
200309,-0.750071704,-0.724717498,-3.669286966,10.6,13,1.190000057,0.07,91.38289642,1041.099976,1743.599976,5069,0,130252,185.1000061
200310,-0.683627844,-0.420510381,0.638737082,11.7,15,0.910000026,0.07,91.50050354,1036.199951,1730,5101.200195,0,130439,184.8999939
200311,-0.58697933,-0.431059301,-0.739082575,9,20,2.059999943,0.07,92.12650299,1053.5,1746.099976,5123,0,130482,185
200312,-0.755118966,-0.736308277,-0.115779713,9.3,28,4,0.07,92.17220306,1051.5,1749.5,5149.399902,0,130594,185.5
200401,-0.57527709,-0.481582701,-1.555306554,28,11,1.440000057,0.079999998,92.32700348,1048.099976,1775.300049,5183.700195,0,130766,186.3000031
200402,-0.417940706,-0.307255417,-0.407420039,14.9,26,-1.360000014,0.079999998,92.88729858,1065.199951,1764.800049,5210.399902,0,130822,186.6999969
200403,-0.488659829,-0.433171809,-1.386118174,5.4,22,0.689999998,0.090000004,92.53250122,1079.400024,1796.900024,5222.5,0,131139,187.1000061
200404,-0.353598207,-0.264850974,-6.203130722,25,19,-0.25,0.090000004,92.9095993,1062.800049,1788.099976,5256.299805,0,131409,187.3999939
200405,-0.335133255,-0.32411927,-7.549750805,9.2,20,3.109999895,0.100000001,93.58380127,1091.5,1810,5274.899902,0,131693,188.1999969
200406,-0.239093572,-0.163281322,-7.259296894,9.7,32,2.960000038,0.090000004,92.86209869,1043.599976,1810.900024,5303.100098,0,131789,188.8999939
200407,-0.019075025,0.074138448,-2.468465567,5.2,34,1.720000029,0.090000004,93.55110168,1076.900024,1815.099976,5345,0,131850,189.1000061
200408,0.141848326,0.206322074,-1.364417076,0.5,22,0.310000002,0.090000004,93.63279724,1079,1825.099976,5367.5,0,131936,189.1999969
200409,0.104487747,0.103885993,-3.486125946,12.8,20,0.920000017,0.079999998,93.7417984,1099.300049,1838.699951,5403.5,0,132083,189.8000031
200410,0.106675237,0.128231898,-5.368611336,14.9,40,-0.230000004,0.079999998,94.56710052,1098.599976,1868,5430.399902,0,132435,190.8000031
200411,0.127401859,0.179376379,-8.416217804,18.6,21,0.419999987,0.079999998,94.80000305,1099.900024,1880.599976,5463.899902,0,132509,191.6999969
200412,0.123470999,0.197682977,-11.18444729,15.6,36,-0.100000001,0.079999998,95.54260254,1122.599976,1883.800049,5498,0,132633,191.6999969
200501,0.220844731,0.247281983,-8.527279854,12.2,14,-0.800000012,0.07,95.88310242,1096.400024,1886.099976,5515.200195,0,132779,191.6000061
200502,0.156935677,0.128797293,-6.18786335,5.6,32,0.379999995,0.07,96.56159973,1113.199951,1897.199951,5548.700195,0,133033,192.3999939
200503,0.139528617,0.11500489,-6.954375744,16.5,13,0.589999974,0.059999999,96.43710327,1120.199951,1892.699951,5585.5,0,133154,193.1000061
200504,0.18000938,0.223507673,-5.601515293,6.2,13,2.950000048,0.059999999,96.62799835,1142.800049,1922.400024,5613.200195,0,133515,193.6999969
200505,0.182411432,0.189211503,-9.144568443,5.4,21,3.170000076,0.050000001,96.73059845,1116.400024,1913.300049,5641.899902,0,133687,193.6000061
200506,0.174715355,0.166997299,-10.82380581,7.9,34,2.839999914,0.059999999,97.14880371,1154.599976,1922.699951,5676.100098,0,133939,193.6999969
200507,-0.015312274,0.02139763,-12.51918221,15.3,29,3.059999943,0.050000001,96.83830261,1202.199951,1947.300049,5704.299805,0,134297,194.8999939
200508,0.019406443,0.204721183,-11.18128395,10.4,37,1.559999943,0.050000001,97.16030121,1139.5,1984.400024,5726.200195,0,134495,196.1000061
200509,0.076851569,0.312050164,-10.4894371,4.5,20,1.779999971,0.059999999,95.27290344,1113.800049,2026.400024,5760.299805,0,134552,198.8000031
200510,0.108267173,0.306699008,-11.38842201,13.2,23,1.870000005,0.050000001,96.43830109,1099.599976,2051.699951,5787.100098,0,134646,199.1000061
200511,0.140000105,0.308198094,-11.82193279,20.8,21,3.279999971,0.050000001,97.49510193,1116.400024,2003.300049,5826.5,0,135001,198.1000061
200512,0.2022883,0.373409033,-11.97328758,6.2,23,3.529999971,0.050000001,97.97879791,1128.199951,2004.199951,5848.799805,0,135160,198.1000061
200601,0.121359974,0.335901916,-14.99430561,18.7,16,3.49000001,0.050000001,98.13050079,1167.900024,2041.800049,5861.899902,0,135425,199.3000031
200602,0.036823705,0.258135438,-14.90999508,9.5,23,3.269999981,0.050000001,98.17790222,1143.5,2047.900024,5904.600098,0,135732,199.3999939
200603,0.005561192,0.268903196,-16.19736099,12.8,14,4.690000057,0.050000001,98.38980103,1151,2038.400024,5943.399902,0,136041,199.6999969
200604,-0.047864065,0.136224315,-15.67589474,6.3,19,4.710000038,0.050000001,98.67690277,1151,2072.100098,5968.5,0,136210,200.6999969
200605,0.083776906,0.359280318,-11.74762535,7,17,3.769999981,0.050000001,98.7052002,1147.199951,2076.100098,6008.5,0,136247,201.3000031
200606,0.14446348,0.337482333,-10.76170444,8.2,26,3.160000086,0.050000001,99.04270172,1149.5,2082.300049,6027.799805,0,136328,201.8000031
200607,0.223874688,0.347903341,-7.633902073,0.4,17,2.619999886,0.050000001,98.98040009,1168.699951,2116.800049,6058.299805,0,136522,202.8999939
200608,0.229894295,0.441786319,-9.779146194,10,10,1.269999981,0.050000001,99.41059875,1146,2123,6073.200195,0,136688,203.8000031
200609,0.258999169,0.337460756,-9.933740616,15.6,18,-0.159999996,0.039999999,99.22070313,1166.900024,2098.899902,6109.5,0,136825,202.8000031
200610,0.246143341,0.344567478,-12.36076546,16.6,25,0.660000026,0.050000001,99.12529755,1168.300049,2083.100098,6142.200195,0,136849,201.8999939
200611,0.324242622,0.513814151,-13.70964527,10.5,32,-0.370000005,0.050000001,99.09690094,1164.400024,2072,6163.799805,0,137068,202
200612,0.32582888,0.523470759,-13.0893898,20.4,38,-0.340000004,0.050000001,100.1121979,1175.5,2123.399902,6189.299805,0,137251,203.1000061
200701,0.392066866,0.450241864,-12.57828999,11.8,18,0.25,0.050000001,99.75710297,1183.5,2116.199951,6239,0,137475,203.4369965
200702,0.60510844,0.720970392,-13.3138361,17.2,23,-4.090000153,0.050000001,100.7275009,1175.099976,2120.899902,6269.899902,0,137556,204.2259979
200703,0.660377085,0.812062323,-13.85084343,10.1,21,-4.389999866,0.050000001,100.902298,1178.5,2150.199951,6283.100098,0,137782,205.2879944
200704,0.713389218,0.89645648,-7.425112247,8.4,13,-6.019999981,0.050000001,101.5874023,1181.199951,2151,6311.299805,0,137842,205.904007
200705,0.424861699,0.57676369,-7.716740131,5.2,28,-1.720000029,0.059999999,101.6298981,1197.699951,2170.300049,6317.799805,0,137993,206.7550049
200706,0.43914941,0.657703698,-8.464155197,17.4,20,-2.710000038,0.059999999,101.648201,1178.199951,2177,6351.600098,0,138072,207.2339935
200707,0.335595906,0.597370028,-8.25847435,12.1,19,-2.819999933,0.059999999,101.4925003,1180.699951,2194.800049,6375.700195,0,138042,207.6029968
200708,0.246601686,0.389272004,-9.06440258,14.8,17,0.469999999,0.059999999,101.6874008,1192.400024,2174.600098,6432,0,138017,207.6670074
200709,0.176413774,0.359660298,-9.874765396,56,5,2.099999905,0.059999999,101.9397964,1202.599976,2195.100098,6447.399902,0,138103,208.5469971
200710,0.161244571,0.345533729,-11.75796318,25.9,23,3.960000038,0.059999999,101.6344986,1209,2196.899902,6476.700195,0,138175,209.1900024
200711,0.149451345,0.311424524,-9.31866169,12,39,4.900000095,0.07,102.2068024,1197.699951,2245,6513.200195,0,138291,210.8339996
200712,0.098362811,0.201748937,-8.704518318,18,23,6.159999847,0.079999998,102.2603989,1180,2255.899902,6536.899902,1,138396,211.4450073
200801,0.21051313,0.076211341,-5.042601109,21.2,14,3.190000057,0.079999998,102.1399994,1168.400024,2252.600098,6575.399902,1,138397,212.173996
200802,0.276023537,0.174947575,-4.382772446,-3.7,8,2.25,0.090000004,101.7670975,1148.400024,2238.399902,6594.899902,1,138326,212.6869965
200803,0.202763766,0.056794021,-3.796041012,16.7,5,3.710000038,0.100000001,101.4355011,1143.699951,2267.600098,6623.899902,1,138256,213.447998
200804,0.10951937,-0.000421016,4.491709709,26.7,5,1.929999948,0.109999999,100.7424011,1139.099976,2276.199951,6655,1,138037,213.9420013
200805,0.056119025,-0.123849027,2.399719715,-1,7,2.720000029,0.129999995,100.1320038,1143.699951,2300.600098,6687.899902,1,137847,215.2079926
200806,0.043095294,-0.075963527,2.807749748,-7.4,5,3.49000001,0.140000001,99.86509705,1130.400024,2340.600098,6716.100098,1,137689,217.4629974
200807,0.018008839,-0.019278577,1.320393682,8.9,4,4.059999943,0.159999996,99.42140198,1100,2356.300049,6728.899902,1,137492,219.0160065
200808,0.043445639,0.022285804,1.583420396,-19.9,5,3.880000114,0.170000002,97.84480286,1114.300049,2336.800049,6724.600098,1,137209,218.6900024
200809,-0.25597319,-0.192993775,5.774198532,,0,11.21000004,0.200000003,93.55899811,1073.199951,2303.100098,6740.100098,1,136759,218.8769989
200810,-0.254344255,-0.276969463,7.212354183,,0,12.25,0.219999999,94.49559784,1026.599976,2262.899902,6744.600098,1,136294,216.9949951
200811,-0.645649195,-0.720097482,10.09425735,-1.2,1,18.22999954,0.230000004,93.26889801,1002.400024,2153,6729.799805,1,135546,213.1529999
200812,-0.536356091,-0.552159071,9.05488205,,0,14.57999992,0.219999999,90.62799835,995,2085.300049,6721.200195,1,134848,211.397995
200901,-0.52013731,-0.473233044,7.195160389,,1,11.76000023,0.200000003,88.38110352,1023,2110.300049,6714,1,134066,211.9329987
200902,-0.736350894,-0.692625284,4.191310406,10.1,2,15.28999996,0.189999998,87.84120178,1006.200012,2130.199951,6688.100098,1,133314,212.7050018
200903,-0.736974239,-0.649848759,6.165338039,,2,14.97000027,0.180000007,86.47940063,984.2000122,2106.199951,6682.799805,1,132494,212.4949951
200904,-0.890557706,-0.823271751,0.783773839,22.6,7,13.85000038,0.189999998,85.78829956,978.7999878,2119.600098,6674.100098,1,131825,212.7089996
200905,-0.820212424,-0.758743823,1.240571976,27.5,4,14.27999973,0.219999999,84.95159912,998.9000244,2131.699951,6661,1,131470,213.0220032
200906,-0.826444566,-0.823048294,-1.005715489,23.3,8,14.02000046,0.230000004,84.69280243,1006.400024,2168.100098,6678,1,131003,214.7899933
200907,-0.613195956,-0.572139144,-2.387120008,,4,10.38000011,0.219999999,85.70439911,1020.799988,2175,6690.399902,0,130661,214.7259979
200908,-0.670569599,-0.464387506,-2.399805307,6.2,5,11.06999969,0.230000004,86.66169739,1089.099976,2197.899902,6717.200195,0,130480,215.4450073
200909,-0.725901008,-0.573993206,-2.463332415,13.8,12,9.220000267,0.209999993,87.40329742,995.4000244,2207.199951,6725.200195,0,130241,215.8609924
200910,-0.894448161,-0.58630383,0.318847567,0.3,13,10.96000004,0.189999998,87.60350037,1003.599976,2218.800049,6754.299805,0,130061,216.5090027
200911,-0.995122015,-0.598000467,0.123556495,12.2,11,11.25,0.180000007,87.9559021,1017.400024,2219.699951,6748.600098,0,130059,217.2339935
200912,-0.941226184,-0.701881528,-2.701963902,1.8,7,10.05000019,0.230000004,88.24680328,1021.599976,2230.199951,6800.799805,0,129807,217.3470001
201001,-0.900220454,-0.832312167,-1.564573526,-3.5,12,8.470000267,0.239999995,89.19110107,1006.099976,2241.5,6808.5,0,129795,217.4880066
201002,-0.841074944,-0.878390729,-2.482433319,0.9,8,10.02999973,0.25,89.49720001,1005.200012,2246.600098,6841.700195,0,129702,217.2810059
201003,-0.860070169,-0.967515171,-3.813818216,12.5,15,8.869999886,0.270000011,90.14189911,1052,2247.199951,6856.899902,0,129865,217.3529968
201004,-0.627122045,-0.758739769,-5.259993076,2.1,16,7.619999886,0.270000011,90.45909882,1046,2257,6879.299805,0,130115,217.4029999
201005,-0.625877798,-0.827686429,-5.946125031,8.3,14,8.989999771,0.239999995,91.70200348,1041.699951,2241.300049,6927.899902,0,130645,217.2899933
201006,-0.3740637,-0.630801499,-4.888296604,6.9,15,7.710000038,0.230000004,91.89969635,1044.099976,2243.699951,6943.5,0,130501,217.1990051
201007,-0.387057364,-0.646457851,-4.368041515,12.3,15,8.75,0.239999995,92.25219727,1047.5,2246.199951,6974.5,0,130420,217.6049957
201008,-0.262342364,-0.484947294,-3.643499851,14.1,16,7.989999771,0.230000004,92.58989716,1053.699951,2262.199951,6991.200195,0,130423,217.9230042
201009,-0.250973284,-0.312129259,-5.940879822,11.5,15,7.510000229,0.209999993,92.85639954,1056.099976,2279.699951,6991.299805,0,130340,218.2749939
201010,-0.367136627,-0.529791772,-7.057792664,11.6,25,7.28000021,0.209999993,92.60369873,1079.199951,2297.899902,7009.299805,0,130620,219.0350037
201011,-0.422598213,-0.673117161,-6.593752384,10.5,26,9.109999657,0.209999993,92.6772995,1077.5,2323.399902,7032.700195,0,130754,219.5899963
201012,-0.397202194,-0.534137964,-6.634416103,8.7,20,9.579999924,0.159999996,93.58509827,1078.699951,2339.800049,7052.5,0,130836,220.4720001
201101,-0.378357083,-0.316474795,-6.173856258,15.1,16,7.690000057,0.150000006,93.39440155,1085,2365.399902,7063.799805,0,130839,221.1869965
201102,-0.311689258,-0.175844938,-6.413597584,8.4,21,6.853636265,0.150000006,92.99299622,1083.800049,2373.5,7083.399902,0,131054,221.897995
201103,-0.268072367,-0.202995136,-6.594513416,11.7,13,7.108636379,0.159999996,93.98200226,1095,2404.399902,7120.299805,0,131278,223.0460052
201104,-0.302225679,-0.159112737,-5.979439735,16.8,22,7.933181763,0.150000006,93.65249634,1090.900024,2430.399902,7130.799805,0,131604,224.0930023
