Date,Close/Last,Open,High,Low,RSI
2016-08-10,2175.49,2182.81,2183.41,2172.0,48.33375183843312
2016-08-11,2185.79,2177.97,2188.45,2177.97,43.865719094819546
2016-08-12,2184.05,2183.74,2186.28,2179.42,49.03032229861307
2016-08-15,2190.15,2186.08,2193.81,2186.08,37.38552777719565
2016-08-16,2178.15,2186.24,2186.24,2178.14,42.38378263638292
2016-08-17,2182.22,2177.84,2183.08,2168.5,32.89518194558549
2016-08-18,2187.02,2181.9,2187.03,2180.46,27.796153374984712
2016-08-19,2183.87,2184.24,2185.0,2175.13,30.63663163579905
2016-08-22,2182.64,2181.58,2185.15,2175.96,31.818075583705337
2016-08-23,2186.9,2187.81,2193.42,2186.8,32.73460917685037
2016-08-24,2175.44,2185.09,2186.66,2171.25,38.08106005740192
2016-08-25,2172.47,2173.29,2179.0,2169.74,44.62409442018902
2016-08-26,2169.04,2175.1,2187.94,2160.39,36.1491439161342
2016-08-29,2180.38,2170.19,2183.48,2170.19,27.377490283477854
2016-08-30,2176.12,2179.45,2182.27,2170.41,25.48126786572564
2016-08-31,2170.95,2173.56,2173.79,2161.35,35.22951345898106
2016-09-01,2170.86,2171.33,2173.56,2157.09,31.479503271464864
2016-09-02,2179.98,2177.49,2184.87,2173.59,31.40960163432075
2016-09-06,2186.48,2181.61,2186.57,2175.1,36.91229933417756
2016-09-07,2186.16,2185.17,2187.87,2179.07,42.46491995284637
2016-09-08,2181.3,2182.76,2184.94,2177.49,56.095185082104095
2016-09-09,2127.81,2169.08,2169.08,2127.81,51.82280666311593
2016-09-12,2159.04,2120.86,2163.3,2119.12,58.76203686950932
2016-09-13,2127.02,2150.47,2150.47,2120.27,61.3086368523304
2016-09-14,2125.77,2127.86,2141.33,2119.9,61.3584022350587
2016-09-15,2147.26,2125.36,2151.31,2122.36,57.271959981060995
2016-09-16,2139.16,2146.48,2146.48,2131.2,60.39006889181502
2016-09-19,2139.12,2143.99,2153.61,2135.91,69.50535259436057
2016-09-20,2139.76,2145.94,2150.8,2139.17,71.56139964788727
2016-09-21,2163.12,2144.58,2165.11,2139.57,60.83106389885836
2016-09-22,2177.18,2170.94,2179.99,2170.94,62.787840428898434
2016-09-23,2164.69,2173.29,2173.75,2163.97,69.27995606378595
2016-09-26,2146.1,2158.54,2158.54,2145.04,66.16109238613772
2016-09-27,2159.93,2146.04,2161.13,2141.55,66.71837480609445
2016-09-28,2171.37,2161.85,2172.4,2151.79,64.31695981044378
2016-09-29,2151.13,2168.9,2172.67,2145.2,72.54831414473682
2016-09-30,2168.27,2156.51,2175.3,2156.51,77.07577741056289
2016-10-03,2161.2,2164.33,2164.41,2154.77,67.49244583502988
2016-10-04,2150.49,2163.37,2165.46,2144.01,69.48638651385605
2016-10-05,2159.73,2155.15,2163.95,2155.15,67.77398813161682
2016-10-06,2160.77,2158.22,2162.93,2150.28,63.12551882675974
2016-10-07,2153.74,2164.19,2165.86,2144.85,62.51109043301378
2016-10-10,2163.66,2160.39,2169.6,2160.39,60.41662309413758
2016-10-11,2136.73,2161.35,2161.56,2128.84,66.93157858152404
2016-10-12,2139.18,2137.67,2145.36,2132.77,69.81385960977796
2016-10-13,2132.55,2130.26,2138.19,2114.72,60.77402629467315
2016-10-14,2132.98,2139.68,2149.19,2132.98,63.98004874454457
2016-10-17,2126.5,2132.95,2135.61,2124.43,60.518958769077834
2016-10-18,2139.6,2138.31,2144.38,2135.49,54.05052708847337
2016-10-19,2144.29,2140.81,2148.44,2138.15,49.93689128346175
2016-10-20,2141.34,2142.51,2147.18,2133.44,32.773913363512605
2016-10-21,2141.16,2139.43,2142.63,2130.09,34.06135250917997
2016-10-24,2151.33,2148.5,2154.79,2146.91,34.09412394387742
2016-10-25,2143.16,2149.72,2151.44,2141.93,41.58805589048871
2016-10-26,2139.43,2136.97,2145.73,2131.59,40.20846548147643
2016-10-27,2133.04,2144.06,2147.13,2132.52,36.22083241898911
2016-10-28,2126.41,2132.23,2140.72,2119.36,38.97864803699696
2016-10-31,2126.15,2129.78,2133.25,2125.53,36.00225388977755
2016-11-01,2111.72,2128.68,2131.45,2097.85,29.244576166769377
2016-11-02,2097.94,2109.43,2111.76,2094.0,31.968839300340377
2016-11-03,2088.66,2098.8,2102.56,2085.23,23.94936810916495
2016-11-04,2085.18,2083.79,2099.07,2083.79,38.61384527780036
2016-11-07,2131.52,2100.59,2132.0,2100.59,40.483744413741356
2016-11-08,2139.56,2129.92,2146.87,2123.56,39.22651020576813
2016-11-09,2163.26,2131.56,2170.1,2125.35,46.847735975681964
2016-11-10,2167.48,2167.49,2182.3,2151.17,51.588038816530634
2016-11-11,2164.45,2162.71,2165.92,2152.49,53.828319384754565
2016-11-14,2164.2,2165.64,2171.36,2156.08,46.839139135051255
2016-11-15,2180.39,2168.29,2180.84,2166.38,51.76787167024764
2016-11-16,2176.94,2177.53,2179.22,2172.2,47.30861632361537
2016-11-17,2187.12,2178.61,2188.06,2176.65,44.82496975165599
2016-11-18,2181.9,2186.85,2189.89,2180.38,54.476567713603
2016-11-21,2198.18,2186.43,2198.7,2186.43,59.2160992160992
2016-11-22,2202.94,2201.56,2204.8,2194.51,63.09254095503661
2016-11-23,2204.72,2198.55,2204.72,2194.51,74.99170812603649
2016-11-25,2213.35,2206.27,2213.35,2206.27,60.439099877490484
2016-11-28,2201.72,2210.21,2211.14,2200.36,62.3662175774364
2016-11-29,2204.66,2200.76,2210.46,2198.15,70.9679536616182
2016-11-30,2198.81,2204.97,2214.1,2198.81,73.32271037256243
2016-12-01,2191.08,2200.17,2202.6,2187.44,68.06405261676565
2016-12-02,2191.95,2191.12,2197.95,2188.37,56.536275493146114
2016-12-05,2204.71,2200.65,2209.42,2199.97,56.498496491814244
2016-12-06,2212.23,2207.26,2212.78,2202.21,53.12234086355027
2016-12-07,2241.35,2210.72,2241.63,2208.93,59.34950317842374
2016-12-08,2246.19,2241.13,2251.69,2237.57,60.064209066719975
2016-12-09,2259.53,2249.73,2259.8,2249.23,56.17590052105621
2016-12-12,2256.96,2258.83,2264.03,2252.37,61.91706371933756
2016-12-13,2271.72,2263.32,2277.53,2263.32,62.28610045133106
2016-12-14,2253.28,2268.35,2276.2,2248.44,55.84815563058927
2016-12-15,2262.03,2253.77,2272.12,2253.77,60.107652774187684
2016-12-16,2258.07,2266.81,2268.05,2254.24,56.565534347681435
2016-12-19,2262.53,2259.24,2267.47,2258.21,56.941945543960685
2016-12-20,2270.76,2266.5,2272.56,2266.14,59.61922438763744
2016-12-21,2265.18,2270.54,2271.23,2265.15,55.92044525335657
2016-12-22,2260.96,2262.93,2263.18,2256.08,68.4890484834833
2016-12-23,2263.79,2260.25,2263.79,2258.84,68.86040872878424
2016-12-27,2268.88,2266.23,2273.82,2266.15,69.37148532392065
2016-12-28,2249.92,2270.23,2271.31,2249.11,62.351900972590684
2016-12-29,2249.26,2249.5,2254.51,2244.56,55.66196590191539
2016-12-30,2238.83,2251.61,2253.58,2233.62,54.92140548539089
2017-01-03,2257.83,2251.57,2263.88,2245.13,50.447444470814915
2017-01-04,2270.75,2261.6,2272.82,2261.6,54.738587095128814
2017-01-05,2269.0,2268.18,2271.5,2260.45,55.07316085261509
2017-01-06,2276.98,2271.14,2282.1,2264.06,53.35311645473386
2017-01-09,2268.9,2273.59,2275.49,2268.9,50.05406897821135
2017-01-10,2268.9,2269.72,2279.27,2265.27,51.70526596809717
2017-01-11,2275.32,2268.6,2275.32,2260.83,45.567530947835195
2017-01-12,2270.44,2271.14,2271.78,2254.25,48.472222222222214
2017-01-13,2274.64,2272.74,2278.68,2271.51,37.69113565870384
2017-01-17,2267.89,2269.14,2272.08,2262.81,36.68648455396513
2017-01-18,2271.89,2269.14,2272.01,2263.35,34.734097234410655
2017-01-19,2263.69,2271.9,2274.33,2258.41,34.02222631546633
2017-01-20,2271.31,2269.96,2276.96,2265.01,41.24991508729027
2017-01-23,2265.2,2267.78,2271.78,2257.02,41.86072162247868
2017-01-24,2280.07,2267.88,2284.63,2266.68,39.82841851191098
2017-01-25,2298.37,2288.88,2299.55,2288.88,30.829085864221724
2017-01-26,2296.68,2298.63,2300.99,2294.08,14.922799278123136
2017-01-27,2294.69,2299.02,2299.02,2291.62,21.00916808149404
2017-01-30,2280.9,2286.01,2286.01,2268.04,30.02810004729713
2017-01-31,2278.87,2274.02,2279.09,2267.21,25.306643699325846
2017-02-01,2279.55,2285.59,2289.14,2272.44,32.83379670441445
2017-02-02,2280.85,2276.69,2283.97,2271.65,33.84925128979488
2017-02-03,2297.42,2288.54,2298.31,2287.88,34.93204051597263
2017-02-06,2292.56,2294.28,2296.18,2288.57,37.735708872609464
2017-02-07,2293.08,2295.87,2299.4,2290.16,39.795966339147185
2017-02-08,2294.67,2289.55,2295.91,2285.38,39.765431712129256
2017-02-09,2307.87,2296.7,2311.08,2296.61,35.57916477601664
2017-02-10,2316.1,2312.27,2319.23,2311.1,30.21593249617966
2017-02-13,2328.25,2321.72,2331.58,2321.42,37.29118813948629
2017-02-14,2337.58,2326.12,2337.58,2322.17,37.18625810499897
2017-02-15,2349.25,2335.58,2351.3,2334.81,47.68818105616094
2017-02-16,2347.22,2349.64,2351.31,2338.87,37.4895176569246
2017-02-17,2351.16,2343.01,2351.16,2339.58,28.248330773329982
2017-02-21,2365.38,2354.91,2366.71,2354.91,26.33044205918796
2017-02-22,2362.82,2361.11,2365.13,2358.34,15.827437208421571
2017-02-23,2363.81,2367.5,2368.26,2355.09,17.45566261695288
2017-02-24,2367.34,2355.73,2367.34,2352.87,21.37662622423626
2017-02-27,2369.75,2365.23,2371.54,2361.87,29.264684124870485
2017-02-28,2363.64,2366.08,2367.79,2358.96,30.686754464593506
2017-03-01,2395.96,2380.13,2400.98,2380.13,42.63281149749773
2017-03-02,2381.92,2394.75,2394.75,2380.17,43.289683703052155
2017-03-03,2383.12,2380.92,2383.89,2375.39,55.64534701141009
2017-03-06,2375.31,2375.23,2378.8,2367.98,48.68912099518845
2017-03-07,2368.39,2370.74,2375.12,2365.51,46.831559773751245
2017-03-08,2362.98,2369.81,2373.09,2361.01,54.95804729214339
2017-03-09,2364.87,2363.49,2369.08,2354.54,63.432051062581
2017-03-10,2372.6,2372.52,2376.86,2363.04,71.00271002710038
2017-03-13,2373.47,2371.56,2374.42,2368.52,74.38024524149287
2017-03-14,2365.45,2368.55,2368.55,2358.18,82.65720316377903
2017-03-15,2385.26,2370.34,2390.01,2368.94,85.77516504004731
2017-03-16,2381.38,2387.71,2388.1,2377.18,78.25514492361532
2017-03-17,2378.25,2383.71,2385.71,2377.64,75.23214725942981
2017-03-20,2373.47,2378.24,2379.55,2369.66,70.27307094471422
2017-03-21,2344.02,2379.32,2381.93,2341.9,67.20718050763146
2017-03-22,2348.45,2343.0,2351.81,2336.45,71.27256751950804
2017-03-23,2345.96,2345.97,2358.92,2342.13,77.15821122477189
2017-03-24,2343.98,2350.42,2356.22,2335.74,73.89455219434697
2017-03-27,2341.59,2329.11,2344.9,2322.25,77.06840004155355
2017-03-28,2358.57,2339.79,2363.78,2337.63,73.29255533199198
2017-03-29,2361.13,2356.54,2363.36,2352.94,74.5428351587185
2017-03-30,2368.06,2361.31,2370.42,2358.58,71.72810333963459
2017-03-31,2362.72,2364.82,2370.35,2362.6,63.91323224364437
2017-04-03,2358.84,2362.34,2365.87,2344.73,60.496954763929175
2017-04-04,2360.16,2354.76,2360.53,2350.72,57.14957932579198
2017-04-05,2352.95,2366.59,2378.36,2350.52,63.56697850517844
2017-04-06,2357.49,2353.79,2364.16,2348.9,63.62890968722507
2017-04-07,2355.54,2356.59,2363.76,2350.74,71.24355939284223
2017-04-10,2357.16,2357.16,2366.37,2351.5,64.19015430422279
2017-04-11,2353.78,2353.92,2355.22,2337.25,62.079818708296614
2017-04-12,2344.93,2352.15,2352.72,2341.18,42.2924549298909
2017-04-13,2328.95,2341.98,2348.26,2328.95,44.332975596099104
2017-04-17,2349.01,2332.62,2349.14,2332.51,49.43308254741974
2017-04-18,2342.19,2342.53,2348.35,2334.54,54.22031473533624
2017-04-19,2338.17,2346.79,2352.63,2335.05,55.577586384947466
2017-04-20,2355.84,2342.69,2361.37,2340.91,66.6753328752623
2017-04-21,2348.69,2354.74,2356.18,2344.51,73.18633998524756
2017-04-24,2374.15,2370.33,2376.98,2369.19,59.05983043485258
2017-04-25,2388.61,2381.51,2392.48,2381.15,58.85928608380756
2017-04-26,2387.45,2388.98,2398.16,2386.76,56.60398694710993
2017-04-27,2388.77,2389.7,2392.1,2382.68,45.05816616286524
2017-04-28,2384.2,2393.68,2393.68,2382.36,36.184022824536356
2017-05-01,2388.33,2388.5,2394.49,2384.83,33.60715468698241
2017-05-02,2391.17,2391.05,2392.93,2385.82,32.11132093386361
2017-05-03,2388.13,2386.5,2389.82,2379.75,37.82055515199541
2017-05-04,2389.52,2389.79,2391.43,2380.35,39.184911632814554
2017-05-05,2399.29,2392.37,2399.29,2389.38,27.897832063193817
2017-05-08,2399.38,2399.94,2401.36,2393.92,31.075776728095292
2017-05-09,2396.92,2401.58,2403.87,2392.44,30.20433676768549
2017-05-10,2399.63,2396.79,2399.74,2392.79,22.026110506701258
2017-05-11,2394.44,2394.84,2395.72,2381.74,29.554033565117365
2017-05-12,2390.9,2392.44,2392.44,2387.19,39.65513461369814
2017-05-15,2402.32,2393.98,2404.05,2393.94,38.491362935484595
2017-05-16,2400.67,2404.55,2405.77,2396.05,37.72752162961341
2017-05-17,2357.03,2382.95,2384.87,2356.21,49.97003332294489
2017-05-18,2365.72,2354.69,2375.74,2352.72,58.15119729198881
2017-05-19,2381.73,2371.37,2389.06,2370.43,64.94142903812951
2017-05-22,2394.02,2387.21,2395.46,2386.92,54.70664552400176
2017-05-23,2398.42,2397.04,2400.85,2393.88,57.047697164019596
2017-05-24,2404.39,2401.41,2405.58,2397.99,55.24051259827897
2017-05-25,2415.07,2409.54,2418.71,2408.01,64.80712451091
2017-05-26,2415.82,2414.5,2416.68,2412.2,60.88581205994571
2017-05-30,2412.91,2411.67,2415.26,2409.43,58.21799307958475
2017-05-31,2411.8,2415.63,2415.99,2403.59,60.68649534145593
2017-06-01,2430.06,2415.65,2430.06,2413.54,45.9720069859543
2017-06-02,2439.07,2431.28,2440.23,2427.71,38.90135713154144
2017-06-05,2436.1,2437.83,2439.55,2434.32,29.468936384554624
2017-06-06,2429.33,2431.92,2436.21,2428.12,39.55794813396142
2017-06-07,2433.14,2432.03,2435.28,2424.75,36.09876759407221
2017-06-08,2433.79,2434.27,2439.27,2427.94,37.65989706793088
2017-06-09,2431.77,2436.39,2446.2,2415.7,32.98666317502477
2017-06-12,2429.39,2425.88,2430.38,2419.97,45.28032235333816
2017-06-13,2440.35,2434.15,2441.49,2431.28,41.064232343855245
2017-06-14,2437.92,2443.75,2443.75,2428.34,36.91893710057182
2017-06-15,2432.46,2424.14,2433.95,2418.53,32.40618692589696
2017-06-16,2433.15,2431.24,2433.15,2422.88,28.927435515599456
2017-06-19,2453.46,2442.55,2453.82,2441.79,28.929562963099187
2017-06-20,2437.03,2450.66,2450.66,2436.6,28.210561379808098
2017-06-21,2435.61,2439.31,2442.23,2430.74,36.8346170828632
2017-06-22,2434.5,2437.4,2441.62,2433.27,37.67109541203388
2017-06-23,2438.3,2434.65,2441.4,2431.11,41.84035130737167
2017-06-26,2439.07,2443.32,2450.42,2437.03,36.492752564898325
2017-06-27,2419.38,2436.34,2440.15,2419.38,34.2558011387988
2017-06-28,2440.69,2428.7,2442.97,2428.02,29.495367972840853
2017-06-29,2419.7,2442.38,2442.73,2405.7,35.336614688891686
2017-06-30,2423.41,2429.2,2432.71,2421.65,26.812103053852155
2017-07-03,2429.01,2431.39,2439.17,2428.69,24.119874563635378
2017-07-05,2432.54,2430.78,2434.9,2422.05,26.615957168973694
2017-07-06,2409.75,2423.44,2424.28,2407.7,28.076406220003975
2017-07-07,2425.18,2413.52,2426.92,2413.52,36.81673575629045
2017-07-10,2427.43,2424.51,2432.0,2422.27,36.37835778243484
2017-07-11,2425.53,2427.35,2429.3,2412.79,34.63694244408576
2017-07-12,2443.25,2435.75,2445.76,2435.75,32.878830213281205
2017-07-13,2447.83,2444.99,2449.32,2441.69,36.76395559543291
2017-07-14,2459.27,2449.16,2463.54,2446.69,43.15385903854393
2017-07-17,2459.14,2459.5,2462.82,2457.16,44.67568693510119
2017-07-18,2460.61,2455.88,2460.92,2450.34,41.6371248185287
2017-07-19,2473.83,2463.85,2473.83,2463.85,52.38951786407077
2017-07-20,2473.45,2475.56,2477.62,2468.43,53.329025077638356
2017-07-21,2472.54,2467.4,2472.54,2465.06,55.893529671224464
2017-07-24,2469.91,2472.04,2473.1,2466.32,63.954613716001994
2017-07-25,2477.13,2477.88,2481.24,2474.91,75.12515890079884
2017-07-26,2477.83,2479.97,2481.69,2474.94,77.02065965929685
2017-07-27,2475.42,2482.76,2484.04,2459.93,73.111268603827
2017-07-28,2472.1,2469.12,2473.53,2464.66,74.89799178125945
2017-07-31,2470.3,2475.94,2477.96,2468.53,76.09016345075827
2017-08-01,2476.35,2477.1,2478.51,2471.14,77.76619385991388
2017-08-02,2477.57,2480.38,2480.38,2466.48,73.52216918187946
2017-08-03,2472.16,2476.03,2476.03,2468.85,61.49869558422198
2017-08-04,2476.83,2476.88,2480.0,2472.08,55.77888821044499
2017-08-07,2480.91,2477.14,2480.95,2475.88,58.11963592453612
2017-08-08,2474.92,2478.35,2490.87,2470.32,59.682257943551406
2017-08-09,2474.02,2465.35,2474.41,2462.08,55.15038809831825
2017-08-10,2438.21,2465.38,2465.38,2437.75,51.637536059731914
2017-08-11,2441.32,2441.04,2448.09,2437.85,53.98773006134969
2017-08-14,2465.84,2454.96,2468.22,2454.96,52.21270734774537
2017-08-15,2464.61,2468.66,2468.9,2461.61,42.01995465952207
2017-08-16,2468.11,2468.63,2474.93,2463.86,41.37243667788682
2017-08-17,2430.01,2462.95,2465.02,2430.01,42.583173620325326
2017-08-18,2425.55,2427.64,2440.27,2420.69,38.92963441343291
2017-08-21,2428.37,2425.5,2430.58,2417.35,30.919439468435172
2017-08-22,2452.51,2433.75,2454.77,2433.67,37.86011717426039
2017-08-23,2444.04,2444.88,2448.91,2441.42,43.72509820916802
2017-08-24,2438.97,2447.91,2450.39,2436.19,40.82466422147675
2017-08-25,2443.05,2444.72,2453.96,2442.22,37.85736764385482
2017-08-28,2444.24,2447.35,2449.12,2439.03,36.73632846193658
2017-08-29,2446.3,2431.94,2449.19,2428.2,42.96700062697528
2017-08-30,2457.59,2446.06,2460.31,2443.77,42.64235282165896
2017-08-31,2471.65,2462.65,2475.01,2462.65,36.79438023005236
2017-09-01,2476.55,2474.42,2480.38,2473.85,26.165898134563022
2017-09-05,2457.85,2470.35,2471.97,2446.55,33.370016782678135
2017-09-06,2465.54,2463.83,2469.64,2459.2,38.324787761620584
2017-09-07,2465.1,2468.06,2468.62,2460.29,46.63307793716471
2017-09-08,2461.43,2462.25,2467.11,2459.4,59.559429395406305
2017-09-11,2488.11,2474.52,2488.95,2474.52,57.607385079125805
2017-09-12,2496.48,2491.94,2496.77,2490.37,53.083237877052326
2017-09-13,2498.37,2493.89,2498.37,2492.14,50.55257587366728
2017-09-14,2495.62,2494.56,2498.43,2491.35,57.61646430724189
2017-09-15,2500.23,2495.67,2500.23,2493.16,57.477056996005594
2017-09-18,2503.87,2502.51,2508.32,2499.92,49.178455320270615
2017-09-19,2506.65,2506.29,2507.84,2503.19,43.23897090814168
2017-09-20,2508.24,2506.84,2508.85,2496.67,39.30162663784238
2017-09-21,2500.6,2507.16,2507.16,2499.0,37.71961858389129
2017-09-22,2502.22,2497.26,2503.47,2496.54,40.14221352179985
2017-09-25,2496.66,2499.39,2502.54,2488.03,37.48214742096013
2017-09-26,2496.84,2501.04,2503.51,2495.12,38.57096431103764
2017-09-27,2507.04,2503.3,2511.75,2495.91,29.56833333333347
2017-09-28,2510.06,2503.41,2510.81,2502.93,14.030135492914098
2017-09-29,2519.36,2509.96,2519.44,2507.99,14.565775379454152
2017-10-02,2529.12,2521.2,2529.23,2520.4,12.399566436694784
2017-10-03,2534.58,2530.34,2535.13,2528.85,13.583504532861085
2017-10-04,2537.74,2533.48,2540.53,2531.8,16.447991836139778
2017-10-05,2552.07,2540.86,2552.51,2540.02,18.941492487199014
2017-10-06,2549.33,2547.44,2549.41,2543.79,20.47547751916896
2017-10-09,2544.73,2551.39,2551.82,2541.6,24.051292226797074
2017-10-10,2550.64,2549.99,2555.23,2544.86,30.088742708204265
2017-10-11,2555.24,2550.62,2555.24,2547.95,41.30412129422184
2017-10-12,2550.93,2552.88,2555.33,2548.31,54.30777684588021
2017-10-13,2553.17,2555.66,2557.65,2552.09,58.403980833026196
2017-10-16,2557.64,2555.57,2559.47,2552.64,62.22594142259411
2017-10-17,2559.36,2557.17,2559.71,2554.69,56.07480662745346
2017-10-18,2561.26,2562.87,2564.11,2559.67,52.77608792634953
2017-10-19,2562.1,2553.39,2562.36,2547.92,49.12512504954789
2017-10-20,2575.21,2567.56,2575.44,2567.56,65.55336623812404
2017-10-23,2564.98,2578.08,2578.29,2564.33,61.717329415006006
2017-10-24,2569.13,2568.66,2572.18,2565.58,54.86071223434808
2017-10-25,2557.15,2566.52,2567.4,2544.0,59.44427470550291
2017-10-26,2560.4,2560.08,2567.07,2559.8,57.54637921685266
2017-10-27,2581.07,2570.26,2582.98,2565.94,58.080218068535856
2017-10-30,2572.83,2577.75,2580.03,2568.25,64.11911231884054
2017-10-31,2575.26,2575.99,2578.29,2572.15,63.490783410138214
2017-11-01,2579.36,2583.21,2588.4,2574.92,58.48630370538758
2017-11-02,2579.85,2579.46,2581.11,2566.17,59.45015751419012
2017-11-03,2587.84,2581.93,2588.42,2576.77,50.073559106905925
2017-11-06,2591.13,2587.47,2593.38,2585.66,47.6247307845316
2017-11-07,2590.64,2592.11,2597.02,2584.35,54.99265092571367
2017-11-08,2594.38,2588.71,2595.47,2585.02,50.519665531124204
2017-11-09,2584.62,2584.0,2586.5,2566.33,46.18659481306841
2017-11-10,2582.3,2580.18,2583.81,2575.57,49.02325451316548
2017-11-13,2584.84,2576.53,2587.66,2574.48,51.02314073642849
2017-11-14,2578.87,2577.75,2579.66,2566.56,47.1430111999507
2017-11-15,2564.62,2569.45,2572.84,2557.45,50.993314533760014
2017-11-16,2585.64,2572.95,2590.09,2572.95,48.875180845482475
2017-11-17,2578.85,2582.94,2583.96,2577.62,41.74562055035236
2017-11-20,2582.14,2579.49,2584.64,2578.24,35.52383625355844
2017-11-21,2599.03,2589.17,2601.19,2589.17,42.691349523018665
2017-11-22,2597.08,2600.31,2600.94,2595.23,34.53716771163505
2017-11-24,2602.42,2600.42,2604.21,2600.42,35.814879681389655
2017-11-27,2601.42,2602.66,2606.41,2598.87,43.270819444041955
2017-11-28,2627.04,2605.94,2627.69,2605.44,32.16526290249908
2017-11-29,2626.07,2627.82,2634.89,2620.32,55.373104348699336
2017-11-30,2647.58,2633.93,2657.74,2633.93,57.24731803531056
2017-12-01,2642.22,2645.1,2650.62,2605.52,61.36590879450507
2017-12-04,2639.44,2657.19,2665.19,2639.03,68.16673132462614
2017-12-05,2629.57,2639.78,2648.72,2627.73,71.2152332049637
2017-12-06,2629.27,2626.24,2634.41,2624.75,70.33819833325992
2017-12-07,2636.98,2628.38,2640.99,2626.53,78.77362128808325
2017-12-08,2651.5,2646.21,2651.65,2644.1,70.43244674813674
2017-12-11,2659.99,2652.19,2660.33,2651.47,71.34680999376324
2017-12-12,2664.11,2661.73,2669.72,2659.78,70.02724795640344
2017-12-13,2662.85,2667.59,2671.88,2662.85,68.43546730571731
2017-12-14,2652.01,2665.87,2668.09,2652.01,81.32302261074234
2017-12-15,2675.81,2660.63,2679.63,2659.14,88.24196597353503
2017-12-18,2690.16,2685.92,2694.97,2685.92,89.51881670099237
2017-12-19,2681.47,2692.71,2694.44,2680.74,89.42456644122879
2017-12-20,2679.25,2688.18,2691.01,2676.11,89.94214668151932
2017-12-21,2684.57,2683.02,2692.64,2682.4,91.32980206300533
2017-12-22,2683.34,2684.22,2685.35,2678.13,91.22570532915367
2017-12-26,2680.5,2679.09,2682.74,2677.96,88.00622568093394
2017-12-27,2682.62,2682.1,2685.64,2678.91,79.94393178367008
2017-12-28,2687.54,2686.1,2687.66,2682.69,74.81379851038803
2017-12-29,2673.61,2689.15,2692.12,2673.61,83.08689931708524
2018-01-02,2695.81,2683.73,2695.89,2682.36,83.57668674332281
2018-01-03,2713.06,2697.85,2714.37,2697.77,84.68021111174151
2018-01-04,2723.99,2719.31,2729.29,2719.07,73.84687716519838
2018-01-05,2743.15,2731.33,2743.45,2727.92,75.98118310115211
2018-01-08,2747.71,2742.67,2748.51,2737.6,66.84616840909565
2018-01-09,2751.29,2751.15,2759.14,2747.86,64.90145863489585
2018-01-10,2748.23,2745.55,2750.8,2736.06,52.694302494088944
2018-01-11,2767.56,2752.97,2767.56,2752.78,48.290649195950046
2018-01-12,2786.24,2770.18,2787.85,2769.64,40.22582273833028
2018-01-16,2776.42,2798.96,2807.54,2768.64,45.27346458512799
2018-01-17,2802.56,2784.99,2807.04,2778.38,50.69055323178912
2018-01-18,2798.03,2802.4,2805.83,2792.56,53.49936488765807
2018-01-19,2810.3,2802.6,2810.33,2798.08,46.962911510410045
2018-01-22,2832.97,2809.16,2833.03,2808.12,40.01123962147857
2018-01-23,2839.13,2835.05,2842.24,2830.59,37.51895550541853
2018-01-24,2837.54,2845.42,2852.97,2824.81,36.62708907771085
2018-01-25,2839.25,2846.24,2848.56,2830.94,38.880592557194916
2018-01-26,2872.87,2847.48,2872.87,2846.18,33.68475630833039
2018-01-29,2853.53,2867.23,2870.62,2851.48,34.98631243548891
2018-01-30,2822.43,2832.74,2837.75,2818.27,32.437665897915636
2018-01-31,2823.81,2832.41,2839.26,2813.04,39.74673420421216
2018-02-01,2821.98,2816.45,2835.96,2812.7,39.42823896543506
2018-02-02,2762.13,2808.92,2808.92,2759.97,38.212515074366806
2018-02-05,2648.94,2741.06,2763.39,2638.17,30.694081221631038
2018-02-06,2695.14,2614.78,2701.04,2593.07,21.21108567132528
2018-02-07,2681.66,2690.95,2727.67,2681.33,21.026422764227377
2018-02-08,2581.0,2685.01,2685.27,2580.56,34.04495320855598
2018-02-09,2619.55,2601.78,2638.67,2532.69,50.78791444299702
2018-02-12,2656.0,2636.75,2672.61,2622.45,46.988841802418264
2018-02-13,2662.94,2646.27,2668.84,2637.08,40.59341233879404
2018-02-14,2698.63,2651.21,2702.1,2648.87,47.435166714163515
2018-02-15,2731.2,2713.46,2731.51,2689.82,53.54879328436515
2018-02-16,2732.22,2727.14,2754.42,2725.11,68.26915044691341
2018-02-20,2716.26,2722.99,2737.6,2706.76,75.38365453247687
2018-02-21,2701.33,2720.53,2747.75,2701.29,63.52392767189213
2018-02-22,2703.96,2710.42,2731.26,2697.77,59.87103174603189
2018-02-23,2747.3,2715.8,2747.76,2713.74,61.78914612043914
2018-02-26,2779.6,2757.37,2780.64,2753.78,61.03089907233045
2018-02-27,2744.28,2780.45,2789.15,2744.22,62.56114722240852
2018-02-28,2713.83,2753.78,2761.52,2713.54,65.17309594460937
2018-03-01,2677.67,2715.22,2730.89,2659.65,63.35854030803387
2018-03-02,2691.25,2658.89,2696.25,2647.32,56.614509246088154
2018-03-05,2720.94,2681.06,2728.09,2675.75,64.31650377704742
2018-03-06,2728.12,2730.18,2732.08,2711.26,66.66135013357791
2018-03-07,2726.8,2710.18,2730.6,2701.74,60.65462242044
2018-03-08,2738.97,2732.75,2740.45,2722.65,60.37455749685973
2018-03-09,2786.57,2752.91,2786.57,2751.54,52.24312590448625
2018-03-12,2783.02,2790.54,2796.98,2779.26,46.273193841295054
